date,AWU,AXC,BGN,BMG,CHWK,CUU,DLVY,DVRL,EHH,EUZ,EXY,EZVY,FJKV,FJZC,FRCE,FSVO,HECP,HER,HESC,HRVC,HXX,IEZI,IOV,IRX,IYPP,JMS,JWDV,JXAN,KEQ,KER,KGO,KSR,KTVL,KUAQ,LJGB,LMLK,MEF,MHNG,MTZB,NDQC,NEGH,NKP,NSLG,NZSR,OBAK,OCG,OKK,OLE,OWKQ,OZI,OZMT,PDX,PQCE,PSWA,PUO,PYTC,QEBK,RALO,RLZA,RPEZ,RQG,RVWV,RZW,SEBI,SGVQ,SIP,SLRR,SXQ,TGXX,TQKA,TRE,TUMH,UAIG,UFT,UTQ,UZS,VBB,VCXW,VDHJ,VHE,VLOZ,WFS,WHMG,WNE,WOXI,XAU,XBN,XJJI,XSOQ,XWR,XYCJ,XZFM,YPDA,ZEA,ZGL,ZOE,ZWH,ZWNG,ZXGV,ZZQB
2010-02-22,169.58,43.48,,63.53,107.36,106.14,150.98,70.78,171.13,93.53,117.39,206.4,104.4,142.87,31.69,115.23,170.79,165.51,30.8,,102.18,144.77,,,,73.12,102.35,,52.72,,112.7,162.85,56.68,183.93,133.81,69.44,106.84,97.58,80.75,186.05,174.0,87.73,167.39,72.1,48.84,200.02,66.03,112.44,94.82,102.46,56.87,115.4,157.59,121.63,65.28,87.0,29.98,161.31,132.44,89.71,179.49,108.47,59.72,141.0,78.68,121.12,86.07,152.12,207.38,110.89,132.4,113.67,169.6,206.35,72.85,73.73,61.84,85.92,69.19,157.62,178.61,138.94,92.61,158.6,73.74,53.45,91.14,91.93,78.09,122.74,41.59,183.02,146.31,66.25,59.65,34.94,192.36,152.73,183.62,167.1
2010-02-23,165.46,42.22,,62.03,105.39,101.63,148.9,69.51,167.37,91.42,115.12,202.62,103.34,141.0,31.71,115.91,170.43,162.94,30.25,,99.42,140.73,,,,73.31,101.62,,51.58,,111.29,162.15,55.66,181.18,133.25,69.87,103.11,97.42,79.89,182.1,172.13,87.04,163.41,70.69,48.43,199.3,65.99,108.06,94.19,102.73,55.96,115.6,153.91,125.51,64.26,87.03,29.64,159.78,132.96,89.61,177.82,105.54,59.3,138.48,77.28,119.39,85.13,152.19,203.54,110.33,130.72,114.76,169.0,202.27,68.1,73.9,60.67,84.75,68.92,157.69,177.96,137.5,92.85,157.57,73.27,52.21,90.19,90.29,77.29,122.4,40.51,182.33,141.98,66.94,59.04,34.65,191.79,150.36,181.03,162.84
2010-02-24,165.47,45.13,,62.96,104.85,103.65,149.2,71.03,169.18,93.3,115.45,201.08,103.3,140.61,32.66,117.37,172.41,166.51,30.34,,100.71,143.34,,,,73.42,101.15,,52.18,,112.09,163.97,56.97,183.58,134.27,70.95,104.98,98.64,79.28,181.01,172.32,87.62,164.28,71.66,48.54,201.77,66.59,109.65,95.71,103.02,56.05,116.41,160.17,122.31,64.56,86.41,29.8,161.35,134.26,90.01,177.2,104.34,59.81,138.25,78.22,120.72,83.84,153.33,206.41,112.05,131.67,115.06,170.66,204.06,68.87,74.53,61.57,84.82,69.21,160.73,179.74,138.06,92.44,159.27,72.89,52.65,92.08,90.32,77.25,122.22,40.92,183.25,142.76,67.63,58.93,34.81,192.28,154.62,184.09,163.59
2010-02-25,166.74,45.41,,62.76,104.26,103.39,148.91,71.04,171.25,92.78,112.77,201.37,103.3,137.02,32.81,116.75,173.25,163.51,30.59,,99.56,143.68,,,,73.63,100.69,,51.56,,111.85,163.99,56.87,184.0,134.95,72.29,106.23,98.47,79.22,180.27,171.09,87.27,165.01,71.98,48.88,202.95,65.44,107.96,95.52,103.3,55.91,116.32,158.02,124.71,65.58,88.38,29.48,161.14,132.85,90.04,176.39,106.03,59.49,137.65,77.42,120.33,82.68,151.37,205.92,110.9,131.16,115.02,169.01,206.69,68.89,76.11,62.2,84.53,69.21,163.46,177.02,137.96,93.07,157.6,73.96,52.73,90.4,89.48,76.22,120.57,40.44,185.0,142.51,67.98,58.69,34.65,192.38,155.97,182.44,163.01
2010-02-26,165.79,45.97,,63.04,101.61,103.98,146.38,70.55,175.72,92.31,117.42,200.82,102.08,137.14,32.89,116.05,174.31,162.98,31.75,,98.68,143.9,,,,74.02,100.57,,51.92,,111.12,165.61,55.71,184.29,134.64,72.46,106.4,95.15,78.29,182.9,171.11,88.24,164.3,72.74,48.91,202.52,64.55,111.28,95.48,103.09,57.56,115.28,159.55,123.65,66.24,87.86,29.52,160.18,131.43,90.37,175.98,107.22,59.22,139.13,76.8,123.52,82.09,150.82,211.16,111.01,130.12,115.75,170.26,208.62,69.38,77.85,61.77,84.52,70.01,160.5,175.7,137.77,92.25,154.19,73.51,52.86,91.28,89.19,76.83,120.04,40.64,183.2,142.64,67.57,57.95,34.62,191.39,155.19,183.4,165.3
2010-03-01,174.41,45.95,,63.39,100.57,105.88,146.9,71.94,180.54,92.12,121.74,201.24,103.27,139.84,33.15,117.36,181.26,164.35,32.62,,101.69,148.08,,,,76.6,104.56,,51.86,,113.49,167.74,56.28,184.63,135.85,73.17,108.07,96.03,79.67,192.81,172.84,89.33,166.94,73.9,49.42,203.09,65.57,109.49,96.34,104.77,57.82,117.64,166.95,123.71,67.09,90.75,29.56,159.5,133.35,90.34,178.86,107.98,59.96,148.07,77.74,126.25,81.98,150.73,216.74,111.63,131.32,115.85,176.86,214.96,72.0,78.47,62.86,85.86,71.74,161.21,179.16,138.6,92.98,152.0,73.46,53.53,90.77,91.23,77.48,119.1,41.08,185.31,142.73,68.82,58.72,34.83,192.41,155.85,182.64,172.06
2010-03-02,173.73,45.92,,63.61,99.74,109.78,148.27,73.96,179.02,93.82,124.88,200.83,104.1,140.42,32.96,118.09,182.75,164.42,31.99,,101.68,148.69,,,,77.9,104.78,,52.27,,115.29,169.63,56.73,185.17,136.53,72.96,108.61,97.96,79.21,194.99,172.5,89.66,168.02,74.06,49.71,203.81,65.72,108.84,98.96,104.77,57.98,117.78,170.57,125.23,67.6,92.49,29.88,160.17,132.66,90.44,178.12,110.44,59.42,144.84,78.35,127.31,82.79,151.01,215.52,112.04,130.23,115.26,179.58,218.51,72.98,78.27,63.21,87.42,70.61,159.38,180.01,139.96,93.76,150.55,73.1,53.77,91.8,91.22,76.42,119.8,41.39,184.38,145.12,69.24,58.81,35.11,192.73,155.88,181.46,171.65
2010-03-03,175.02,45.6,,62.45,101.93,108.11,148.42,76.43,177.59,94.72,119.98,201.68,103.22,139.54,33.14,117.31,179.39,164.41,32.48,,104.9,148.73,,,,78.17,104.1,,52.04,,114.81,169.41,56.71,187.98,136.55,73.07,111.73,98.77,78.56,190.82,172.64,89.2,167.22,75.12,50.28,201.31,65.28,109.27,99.4,103.8,57.32,117.24,173.71,125.17,68.09,92.35,29.93,159.79,131.43,89.65,178.98,111.2,59.16,146.6,78.5,127.73,85.41,150.2,215.67,113.08,128.61,114.73,179.27,215.94,72.41,77.85,63.93,87.76,72.46,160.04,180.4,138.76,94.04,153.23,72.36,53.96,91.6,91.62,76.56,119.07,41.62,183.09,146.12,69.35,58.29,35.28,192.45,155.83,179.28,172.1
2010-03-04,175.59,46.2,,62.38,100.89,112.46,149.43,76.86,176.99,95.25,121.53,201.25,103.01,140.64,33.28,117.61,179.52,167.57,32.88,,108.09,148.6,,,,77.6,104.0,,52.87,,114.43,170.21,55.9,190.12,136.85,72.93,113.06,99.18,79.8,189.28,172.87,89.66,166.46,74.49,51.12,202.5,64.11,110.7,100.25,104.26,57.88,118.17,184.51,123.5,67.8,90.68,30.1,160.4,134.19,90.27,180.46,109.01,59.15,145.0,79.4,127.19,84.33,149.99,215.97,113.22,129.22,114.74,176.82,216.42,71.24,77.85,64.05,87.54,72.02,157.97,181.4,139.08,93.56,155.52,72.75,53.83,91.97,91.29,76.06,120.42,42.25,183.28,143.21,70.35,57.97,35.28,192.93,156.5,178.68,174.39
2010-03-05,179.92,47.48,,62.58,104.67,114.45,150.28,78.74,179.34,97.42,127.74,203.23,104.86,142.04,33.61,117.81,184.01,174.62,32.96,,111.63,154.1,,,,79.21,104.56,,54.65,,116.64,174.29,54.92,192.23,139.55,73.18,115.56,100.28,81.2,191.45,173.62,89.85,170.56,75.67,52.6,209.01,62.71,113.9,100.79,106.18,57.22,118.98,186.14,125.75,67.71,89.92,30.31,162.13,136.21,92.86,183.82,111.99,59.36,148.99,81.21,129.28,84.42,150.91,217.81,114.99,129.79,115.22,178.65,219.2,71.43,78.3,64.81,89.48,72.41,157.38,182.87,142.24,94.89,158.84,74.55,54.55,93.39,92.79,76.41,122.51,43.79,183.01,144.06,71.76,58.59,35.44,194.54,162.83,181.38,177.66
2010-03-08,182.03,48.27,,62.94,107.0,115.55,150.66,78.42,181.73,96.33,126.11,199.19,104.45,142.34,33.45,116.62,185.84,174.33,33.11,,111.92,153.49,,,,78.55,105.13,,53.8,,117.46,175.92,54.97,191.04,140.24,72.13,116.79,100.05,80.97,196.07,175.55,89.88,170.54,75.57,52.79,210.68,63.16,115.38,100.04,105.9,56.84,119.0,183.67,127.38,67.46,88.46,30.47,162.53,136.35,94.06,188.35,112.51,59.13,145.19,81.74,129.47,84.03,154.48,216.39,113.47,129.39,115.21,181.43,218.0,71.73,79.34,64.86,88.8,71.86,156.74,181.8,144.43,97.01,160.32,74.9,53.99,92.69,92.06,76.13,123.44,43.33,183.2,143.38,72.69,58.43,35.25,194.29,164.32,181.41,176.67
2010-03-09,181.76,47.37,,62.89,106.41,113.33,150.9,79.52,179.46,96.47,128.95,200.39,104.49,141.6,33.37,117.38,189.66,174.69,33.21,,109.55,154.79,,,,78.39,105.55,,53.7,,117.86,175.63,53.9,192.76,139.47,73.91,116.5,99.31,81.66,194.97,178.22,90.11,171.3,75.76,53.89,213.87,63.81,113.87,100.27,106.9,56.02,117.16,185.03,128.34,67.61,87.44,31.0,165.86,140.98,94.14,188.21,110.47,58.62,152.98,82.37,129.92,83.74,154.24,218.67,115.96,128.45,115.06,181.69,216.55,71.3,79.73,65.07,87.58,71.47,155.22,181.11,149.05,97.62,159.21,76.13,53.93,91.32,92.08,75.96,124.7,43.63,181.52,144.63,72.19,58.29,35.39,194.63,163.75,180.3,181.21
2010-03-10,185.48,48.66,,62.82,105.05,116.93,148.6,80.01,184.2,98.54,130.74,201.41,105.06,142.53,33.18,117.76,190.07,174.96,33.2,,111.48,155.83,,,,78.64,107.18,,53.94,,119.17,173.98,52.75,192.24,140.16,74.77,117.52,98.5,82.83,196.72,178.2,89.98,173.24,75.51,55.06,214.91,64.02,120.54,100.61,107.67,55.92,117.11,188.1,128.61,67.82,88.55,31.17,166.8,140.4,94.55,191.19,110.67,58.51,161.4,83.82,131.37,84.35,153.04,218.29,115.99,128.16,114.08,183.09,216.5,73.14,79.83,66.12,87.13,71.12,154.38,181.42,149.71,98.18,158.89,75.58,53.84,92.47,93.14,76.07,124.77,44.9,180.44,146.01,72.22,58.76,35.58,194.84,164.7,180.07,178.2
2010-03-11,186.43,48.63,,63.12,105.72,117.61,149.77,80.49,185.15,99.32,130.22,203.99,105.39,141.87,33.19,116.54,191.95,174.1,33.01,,111.78,156.34,,,,78.37,107.49,,54.36,,118.98,177.03,53.09,193.21,140.11,74.2,118.1,98.71,83.9,197.48,179.27,89.7,173.94,75.55,55.55,213.42,65.11,121.32,101.99,109.21,56.43,117.96,189.06,129.68,68.02,90.31,31.26,167.13,139.46,95.68,194.47,111.3,59.37,163.05,85.53,130.74,84.71,154.08,215.49,116.75,129.19,114.77,184.23,217.28,71.49,80.62,66.43,83.85,71.09,153.77,180.25,151.35,98.6,159.65,75.68,53.87,94.46,93.88,75.98,126.81,45.14,180.83,147.84,71.61,58.51,35.76,194.64,166.99,181.31,176.6
2010-03-12,184.43,48.75,,62.99,104.22,114.87,150.26,83.66,185.32,98.89,129.95,204.08,104.86,142.5,33.34,116.33,188.88,175.32,32.49,,110.31,155.08,,,,78.96,107.05,,55.34,,118.91,177.71,52.91,197.59,141.24,73.56,117.67,98.32,84.53,194.68,179.45,89.29,172.04,77.39,56.17,212.31,65.11,120.83,102.72,109.82,57.44,117.09,204.48,128.06,68.17,90.09,31.32,166.65,138.58,97.09,196.08,111.36,59.82,162.1,86.98,130.49,81.53,155.05,211.69,117.33,127.24,115.3,188.37,216.1,70.38,80.57,66.58,86.95,71.07,153.12,179.78,152.45,98.93,159.67,76.53,53.83,95.0,92.84,76.1,127.34,45.07,181.43,145.26,72.85,56.8,35.88,194.77,168.74,179.8,179.26
2010-03-15,183.91,48.44,,62.52,104.84,115.13,150.23,83.92,181.52,99.88,127.35,203.2,105.14,143.27,33.65,116.79,181.96,175.89,32.64,,109.36,156.45,,,,79.95,106.62,,55.37,,119.45,178.06,52.6,199.22,139.38,72.05,118.71,98.33,83.45,193.36,180.76,89.34,171.75,75.62,56.12,212.4,65.7,118.96,103.99,109.74,57.53,117.61,193.21,127.64,67.77,90.8,31.64,167.86,138.01,97.19,193.77,111.91,59.68,163.52,87.19,130.62,81.82,155.49,210.36,117.38,128.82,115.36,187.47,219.1,66.65,81.02,66.81,85.6,70.88,154.74,180.13,154.04,99.01,157.99,76.28,54.53,95.63,93.35,76.15,126.64,44.67,182.76,142.25,73.33,57.58,36.04,196.46,168.03,179.49,179.39
2010-03-16,185.43,49.29,,63.19,106.93,116.98,148.38,84.43,184.05,101.19,127.44,207.44,105.51,144.35,33.21,117.06,184.41,177.99,33.13,,111.44,158.39,,,,81.47,107.74,,55.66,,119.46,179.31,52.87,201.69,142.54,73.84,121.16,99.36,81.27,196.63,181.55,89.66,170.71,75.85,56.53,219.38,65.65,122.35,103.73,110.29,57.69,118.75,199.06,126.37,67.67,92.3,31.33,171.5,138.36,99.55,191.99,113.12,60.04,160.73,89.8,131.2,83.19,155.88,211.67,117.18,128.6,115.74,186.63,217.95,69.36,80.89,66.71,84.98,70.99,156.85,181.13,153.23,101.47,160.92,78.17,54.76,96.72,94.19,76.45,125.67,44.26,184.58,140.44,72.92,58.24,35.86,196.11,173.07,179.75,181.45
2010-03-17,185.7,50.36,,63.86,114.24,122.66,149.66,85.89,181.53,101.91,128.13,207.55,105.38,143.49,33.65,117.12,187.85,181.9,32.85,,109.22,160.84,,,,81.43,106.9,,55.36,,121.34,179.71,52.94,201.0,143.91,73.66,123.84,99.72,84.62,197.45,181.51,89.85,171.91,77.04,57.13,223.39,65.79,125.59,104.89,109.97,58.14,119.34,198.21,127.47,67.45,89.97,31.46,173.15,140.54,101.05,191.19,111.2,59.68,163.55,91.75,132.33,84.18,156.42,215.32,116.86,128.28,116.15,188.09,218.8,69.76,81.44,66.52,85.08,71.03,157.25,182.5,156.65,102.05,173.3,79.22,54.92,97.01,95.24,76.09,126.4,44.69,185.34,139.11,73.13,58.74,35.98,196.21,176.94,180.48,179.69
2010-03-18,185.64,49.42,,63.99,110.86,119.43,148.39,84.98,174.29,101.0,127.04,205.9,104.25,143.77,33.87,117.13,185.99,180.71,32.22,,108.01,161.12,,,,80.63,105.9,,55.27,,120.49,179.65,52.18,200.27,144.1,72.78,123.63,99.81,84.19,196.66,183.12,89.53,170.07,76.8,56.6,221.14,66.22,123.18,105.02,110.82,58.11,119.14,201.15,127.63,67.15,90.19,31.45,174.34,139.58,99.67,189.33,109.5,59.85,161.2,91.6,133.26,85.21,156.97,215.02,118.25,127.91,116.51,187.14,219.18,69.47,85.89,66.65,84.5,70.9,158.61,181.94,154.51,101.89,169.99,78.4,55.06,96.21,94.81,76.82,127.02,45.55,185.42,134.54,73.51,58.15,35.98,197.23,173.69,179.98,176.81
2010-03-19,180.89,49.39,,64.38,111.21,117.16,148.23,85.55,170.37,100.53,124.53,207.69,104.58,144.16,32.8,116.61,185.21,178.58,30.97,,104.74,159.45,,,,79.52,106.31,,54.2,,119.83,179.99,51.92,198.14,142.84,71.45,122.28,98.84,83.37,193.94,183.43,89.85,169.03,76.65,55.17,218.91,65.75,121.18,103.83,109.57,58.91,119.59,192.64,127.68,66.87,90.17,31.38,171.05,139.16,98.74,187.06,108.36,59.7,158.81,90.7,132.05,83.31,156.57,212.87,119.6,126.01,116.83,187.25,220.54,69.68,84.07,66.76,83.69,70.55,158.15,179.53,153.3,100.19,169.64,77.27,55.28,96.99,94.6,77.75,126.85,45.69,183.37,132.56,73.93,57.32,36.28,197.19,173.49,183.64,173.43
2010-03-22,184.14,50.01,,66.27,112.71,118.38,149.82,87.12,171.35,100.74,124.36,206.42,104.36,143.44,33.08,118.32,188.23,179.25,29.78,,105.2,161.88,,,,80.54,106.29,,54.94,,118.69,181.59,53.78,200.26,144.14,72.44,122.26,98.84,84.7,197.36,184.25,90.18,171.02,77.47,55.95,220.34,66.42,125.45,105.55,110.25,58.78,119.0,196.84,130.23,67.42,91.51,31.65,173.71,141.21,98.68,187.79,109.73,59.99,164.41,93.41,132.78,85.11,157.56,216.2,118.48,128.19,120.01,189.28,222.33,73.68,84.0,67.46,85.52,70.68,161.75,182.92,153.38,101.17,172.18,78.74,55.5,97.65,93.86,77.89,130.44,46.32,183.71,131.98,75.89,56.78,36.5,196.95,175.19,183.06,178.36
2010-03-23,183.07,53.51,,66.61,114.77,119.33,152.31,87.37,174.94,103.48,132.24,208.47,105.79,143.82,33.18,117.56,190.29,180.5,31.99,,106.57,163.05,,,,81.27,106.92,,55.1,,120.22,178.06,54.2,201.83,144.13,73.37,122.69,98.64,85.46,199.05,186.08,90.54,174.43,80.94,56.84,219.28,66.82,126.94,111.7,109.88,59.5,118.85,197.15,130.62,67.83,102.3,31.86,170.92,141.41,97.98,189.17,112.4,60.68,166.64,93.09,135.03,86.24,158.26,220.68,120.28,131.32,121.1,189.86,223.0,76.36,84.9,67.02,86.14,70.63,164.14,186.42,154.41,100.06,171.68,78.14,56.18,97.95,94.56,78.67,131.36,46.4,183.44,134.23,75.96,57.31,36.79,197.19,173.2,183.08,185.12
2010-03-24,185.29,53.17,,65.35,113.31,119.71,150.44,87.22,174.58,102.79,132.44,206.94,105.14,142.26,34.44,116.26,188.71,180.17,31.52,,106.31,159.04,,,,80.19,105.66,,55.07,,121.23,178.01,53.85,200.23,145.01,72.03,121.29,97.66,84.92,198.47,183.84,90.4,170.71,80.25,56.4,217.84,66.31,129.62,110.89,108.81,59.08,117.42,195.31,130.24,67.45,103.35,31.46,172.66,142.7,98.52,185.89,110.88,60.3,163.54,93.63,132.69,83.95,156.82,217.67,121.13,131.39,119.4,188.96,220.03,74.69,83.81,67.55,85.32,70.02,163.01,184.6,153.4,100.55,169.52,78.63,55.71,97.42,93.18,78.32,131.74,46.54,181.05,133.11,74.74,56.91,36.52,194.78,174.75,180.99,183.82
2010-03-25,182.46,53.46,,65.25,109.23,118.91,152.04,87.57,170.97,103.78,131.01,197.41,101.47,143.05,34.03,116.24,185.96,180.24,31.45,,103.67,158.32,,,,81.06,104.24,,55.54,,118.81,177.74,52.97,200.65,145.71,70.35,121.14,97.25,85.7,207.39,183.11,90.37,168.45,80.53,56.51,219.15,65.92,125.98,109.01,108.93,59.35,117.45,202.05,128.32,66.87,100.84,31.33,172.37,143.28,98.85,189.29,108.36,60.84,164.55,92.41,131.98,83.55,156.92,213.95,120.99,130.03,119.3,189.79,219.7,75.85,83.76,66.89,84.82,70.14,168.17,189.94,154.67,100.82,162.82,79.68,55.65,97.27,92.45,79.06,131.44,46.5,180.75,129.28,75.33,55.99,35.34,194.28,177.33,181.93,182.36
2010-03-26,184.14,52.66,,64.49,107.74,119.38,152.61,88.37,169.11,104.61,131.25,193.97,100.62,143.16,33.53,115.69,185.96,177.03,30.58,,104.76,159.27,,,,81.03,104.1,,55.29,,117.83,175.18,52.89,200.43,144.93,70.55,120.59,98.31,85.86,205.86,183.66,90.49,172.13,80.99,56.55,217.22,66.83,124.5,109.06,108.62,59.29,118.48,199.51,127.28,67.13,101.28,31.95,173.38,149.39,97.72,188.65,110.51,60.8,165.38,92.19,131.52,83.71,158.27,216.23,121.52,128.17,118.94,188.44,218.44,75.06,84.55,66.6,84.99,69.77,169.6,191.83,154.87,101.28,160.01,79.46,55.97,96.55,93.29,79.09,132.29,46.71,180.37,129.37,76.81,55.74,35.03,193.92,177.52,181.99,184.78
2010-03-29,183.42,53.32,,64.73,108.91,119.89,153.31,88.91,173.16,104.25,141.35,199.56,101.07,145.82,33.79,116.12,185.44,179.07,31.48,,106.03,160.99,,,,80.93,103.99,,55.7,,118.01,177.42,53.05,202.41,145.06,72.39,121.52,99.99,86.83,209.03,185.84,91.3,174.85,82.49,56.66,218.6,67.27,124.54,111.53,110.19,58.76,120.4,203.32,128.56,68.17,102.88,31.88,174.61,147.02,96.74,188.17,116.31,60.33,164.91,91.63,133.54,85.27,157.48,215.16,122.21,129.65,119.77,188.99,222.19,76.7,84.7,66.74,87.16,69.9,171.91,193.25,153.8,101.35,163.63,79.55,56.38,96.26,93.63,79.1,131.79,47.72,180.65,132.2,76.91,56.19,35.24,195.44,177.92,183.01,186.75
2010-03-30,182.67,53.06,,65.69,107.07,118.79,152.9,88.94,174.68,103.51,147.83,200.19,100.9,147.12,33.78,116.28,185.65,182.9,32.82,,105.64,161.58,,,,82.24,102.7,,55.55,,118.17,175.62,53.36,203.09,143.78,73.76,120.96,99.69,86.12,209.08,181.6,91.21,176.19,82.12,57.06,220.09,67.01,124.34,114.02,109.82,58.95,117.95,206.78,131.49,69.3,103.19,31.77,173.63,146.51,96.81,190.54,118.63,60.41,163.98,91.28,133.12,86.2,158.03,215.47,122.69,129.68,119.56,190.52,225.27,77.49,84.81,66.88,87.31,69.99,170.81,192.93,154.61,100.63,162.5,79.78,56.21,96.34,94.38,78.98,134.27,47.63,181.36,132.17,76.2,56.19,35.6,196.0,176.82,183.01,184.47
2010-03-31,183.21,52.39,,64.94,105.32,120.02,155.5,88.84,176.72,104.5,146.39,199.5,101.57,145.99,33.45,115.86,184.21,182.71,32.6,,104.14,159.12,,,,81.17,102.2,,55.57,,117.61,174.72,55.12,202.44,142.93,73.45,122.16,98.54,85.93,209.16,180.41,91.02,174.05,81.4,56.61,217.48,67.29,128.0,113.58,109.42,59.1,119.94,200.74,131.02,69.56,102.83,31.48,173.81,145.45,96.29,190.25,118.26,60.16,164.32,90.91,131.47,86.45,156.63,211.57,123.34,128.98,118.99,186.97,222.4,76.97,84.42,66.91,87.41,69.69,169.37,190.54,154.96,100.04,161.41,78.54,56.02,96.77,93.58,79.71,132.02,46.96,179.78,131.31,75.11,55.73,35.74,196.65,173.27,182.53,183.49
2010-04-01,192.38,53.89,,65.62,109.85,121.89,156.83,89.8,179.37,104.85,145.22,200.21,102.53,147.94,33.92,116.17,186.9,185.46,32.94,,105.79,160.21,,,,81.94,103.62,,56.27,,119.69,175.15,56.66,203.15,143.12,74.77,123.63,99.29,86.83,211.11,182.82,90.74,174.12,82.96,57.72,218.6,67.65,126.55,113.57,112.66,59.85,121.32,196.92,131.84,70.09,104.68,31.37,172.97,147.18,96.0,193.72,121.44,60.06,163.15,91.12,132.01,87.17,158.34,214.35,122.47,128.51,118.44,189.64,223.15,76.63,84.8,67.31,88.61,69.97,171.52,188.36,158.92,100.56,168.32,79.2,56.08,98.52,94.33,79.4,132.19,47.16,180.96,134.04,76.35,56.72,35.93,198.57,174.83,182.86,184.93
2010-04-05,195.4,54.3,,66.08,110.33,123.27,158.64,91.51,184.1,104.8,150.97,202.61,102.49,148.05,34.42,115.53,194.89,185.61,33.77,,109.44,164.7,,,,82.7,103.32,,57.65,,122.86,178.64,55.22,204.06,146.73,75.38,125.45,99.62,88.85,210.99,183.89,92.15,176.56,84.16,58.76,224.66,68.62,132.32,116.43,112.67,59.67,121.93,201.16,132.02,70.44,108.36,31.21,175.78,148.45,99.46,193.4,124.14,60.47,164.35,91.52,134.69,88.91,159.43,220.73,123.39,127.03,117.77,197.41,224.65,78.15,85.15,67.96,87.98,69.37,172.01,186.63,161.96,103.33,169.37,80.69,56.24,99.11,94.67,79.98,133.09,46.45,183.06,136.54,78.53,56.4,35.49,197.79,177.26,181.54,194.86
2010-04-06,195.4,54.83,,65.74,109.03,122.11,160.96,91.21,185.85,107.16,153.69,199.89,103.35,148.83,34.1,115.43,176.45,183.96,34.4,,108.58,166.11,,,,83.69,103.17,,58.08,,122.71,180.71,54.55,204.82,149.9,74.89,125.95,100.89,89.42,213.72,184.48,91.3,177.38,84.3,58.75,232.08,68.12,138.47,116.24,112.37,59.72,122.62,204.96,131.7,71.03,108.54,30.95,178.17,149.45,102.89,192.62,125.18,60.11,164.77,92.21,134.62,89.26,158.68,221.27,123.75,127.75,117.63,201.61,223.09,78.02,84.77,68.33,87.15,68.99,170.63,186.41,161.04,106.46,166.31,81.75,56.37,101.82,95.0,81.04,135.09,46.67,185.83,135.33,79.22,57.02,35.52,197.74,182.46,183.68,193.25
2010-04-07,197.49,52.28,,65.98,107.0,119.71,160.69,90.84,181.87,106.34,155.2,195.0,102.27,147.24,33.56,115.39,174.74,181.72,34.38,,108.0,164.0,,,,83.72,102.84,,57.21,,121.67,177.73,53.64,204.79,145.62,73.25,124.35,99.51,88.29,211.66,179.36,91.0,176.14,83.54,59.08,226.23,68.11,134.77,114.89,111.59,58.18,122.76,194.97,131.59,70.72,106.71,31.01,179.43,149.17,101.43,189.59,123.71,59.74,161.39,89.07,133.9,88.54,158.57,219.14,123.32,128.75,116.08,202.07,219.39,78.92,84.63,67.73,87.29,68.25,168.61,185.6,162.76,105.22,167.33,78.8,55.95,100.41,94.16,82.05,133.57,46.55,186.11,133.8,76.2,56.08,35.31,197.36,177.04,187.57,192.02
2010-04-08,195.27,53.62,,66.19,106.88,120.71,162.46,91.08,182.43,107.02,155.75,195.8,102.36,145.98,33.49,115.04,170.01,185.41,34.4,,111.2,163.2,,,,83.14,102.13,,58.96,,123.83,178.09,54.43,206.13,145.69,73.45,123.63,99.31,89.25,211.39,181.82,91.36,174.48,83.87,59.24,225.89,68.21,137.58,116.52,113.62,57.16,122.55,194.13,131.29,71.63,105.77,31.2,179.16,149.46,101.65,191.32,124.05,59.45,168.59,89.29,136.12,88.55,160.77,217.93,124.06,128.86,115.89,200.32,220.89,78.06,85.13,67.74,87.06,68.37,168.98,189.78,162.51,105.51,170.38,79.01,55.81,101.71,93.93,81.82,133.83,46.77,183.57,133.74,74.84,55.7,35.33,197.15,178.12,190.88,193.12
2010-04-09,200.95,53.32,,66.56,108.38,119.09,163.89,92.78,187.14,107.48,165.56,198.93,103.27,146.91,33.85,115.82,171.21,185.55,34.51,,112.03,164.44,,,,84.52,102.1,,59.27,,126.87,181.62,54.62,209.06,147.05,74.15,123.36,97.96,89.69,211.36,184.27,92.4,176.58,84.97,59.9,234.0,69.05,137.96,118.12,113.4,57.75,124.21,203.74,132.84,71.95,105.52,31.88,179.82,152.97,103.67,193.25,122.78,60.38,169.85,90.78,138.08,89.73,160.7,221.5,124.89,129.95,116.1,200.18,224.47,78.35,86.23,67.63,87.64,68.96,170.31,194.45,165.68,107.46,170.48,80.01,56.16,101.91,93.63,81.89,137.02,46.94,184.01,136.26,76.72,55.74,35.5,198.19,181.94,190.95,195.46
2010-04-12,198.04,53.95,,66.65,110.72,119.05,166.33,92.69,186.9,107.85,160.46,197.97,103.02,146.81,33.35,116.21,171.79,187.89,34.49,,111.99,164.68,,,,84.77,101.24,,59.96,,128.3,179.25,55.62,209.86,146.58,74.15,124.77,97.66,89.58,213.09,184.51,92.31,178.23,86.95,61.43,235.28,69.31,140.91,117.7,112.92,57.39,124.38,202.96,132.52,71.81,106.7,32.07,178.46,152.61,102.05,194.44,121.56,60.34,174.93,89.71,139.78,90.66,160.03,222.7,125.2,130.84,115.36,200.77,221.74,79.02,86.29,67.44,87.71,69.12,169.35,192.46,165.11,106.28,169.62,78.76,56.57,103.61,94.7,80.77,136.06,46.62,180.4,135.59,75.09,55.97,35.42,197.99,180.24,191.38,193.67
